date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
,,33,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16040.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16077.0
,,17,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16094.0
,,45,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16139.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16157.0
,,35,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16192.0
,,9,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16201.0
,,46,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16247.0
,,8,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16255.0
,,5,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16260.0
,,28,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16288.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16290.0
,,9,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16299.0
,,5,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16304.0
,,8,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16312.0
,,14,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16326.0
,,7,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16333.0
,,9,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16342.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16344.0
,,28,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16372.0
,,3,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16375.0
,,15,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16390.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16392.0
,,33,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16425.0
,,19,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16444.0
,,17,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16461.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16479.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16481.0
,,44,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16525.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16537.0
,,29,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16566.0
,,26,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16592.0
,,41,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16633.0
,,25,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16658.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16660.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16710.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16760.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16778.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16779.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16780.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16817.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16854.0
,,17,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16871.0
,,45,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16916.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16934.0
,,35,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16969.0
,,10,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16979.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,16990.0
,,10,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17000.0
,,46,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17046.0
,,14,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17060.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17062.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17074.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17085.0
,,4,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17089.0
,,14,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17103.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17114.0
,,54,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17168.0
,,54,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17222.0
,,7,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17229.0
,,5,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17234.0
,,3,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17237.0
,,9,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17246.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17248.0
,,28,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17276.0
,,3,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17279.0
,,15,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17294.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17296.0
,,16,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17312.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17330.0
,,19,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17349.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17367.0
,,34,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17401.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17403.0
,,44,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17447.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17459.0
,,29,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17488.0
,,26,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17514.0
,,41,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17555.0
,,25,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17580.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17582.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17632.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17682.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17700.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17701.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17702.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17739.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17776.0
,,17,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17793.0
,,45,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17838.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17856.0
,,35,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17891.0
,,54,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17945.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17957.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,17959.0
,,49,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18008.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18019.0
,,8,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18027.0
,,46,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18073.0
,,14,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18087.0
,,49,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18136.0
,,55,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18191.0
,,9,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18200.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18202.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18214.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18225.0
,,4,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18229.0
,,14,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18243.0
,,11,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18254.0
,,54,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18308.0
,,54,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18362.0
,,7,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18369.0
,,5,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18374.0
,,3,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18377.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18379.0
,,28,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18407.0
,,3,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18410.0
,,15,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18425.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18427.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18464.0
,,33,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18497.0
,,19,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18516.0
,,34,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18550.0
,,34,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18584.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18586.0
,,44,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18630.0
,,12,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18642.0
,,29,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18671.0
,,26,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18697.0
,,41,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18738.0
,,25,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18763.0
,,2,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18765.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18815.0
,,50,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18865.0
,,18,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18883.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18884.0
,,1,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18885.0
,,37,,,Unknown,,cid:15)(cid:2)(cid:17)(cid:2)(cid:18)(cid:1)(cid:18)(cid:19)(cid:18)(cid:18)(cid:2)(cid:1)(cid:2)(cid:3,,18922.0
